BA,Hour,Total_Load_MWh,Transportation_Load_MWh,Non-Transportation_Load_MWh
AVA,0,2636.327205479452,286.1910410958904,2350.1361643835617
AVA,1,2700.766191780822,315.0523287671233,2385.7138630136983
AVA,2,2715.930465753425,316.437698630137,2399.4927671232876
AVA,3,2702.083698630137,303.5436438356165,2398.540054794521
AVA,4,2649.115287671233,297.003698630137,2352.1115890410956
AVA,5,2514.1623561643837,290.294,2223.8683561643834
AVA,6,2369.3640273972605,280.48246575342466,2088.8815616438355
AVA,7,2219.7929589041096,260.6188219178082,1959.1741369863012
AVA,8,2087.539205479452,246.04021917808222,1841.4989863013698
AVA,9,2000.895424657534,237.93920547945206,1762.9562191780822
AVA,10,1955.0125479452056,231.58734246575344,1723.425205479452
AVA,11,1945.2097260273974,225.7724109589041,1719.4373150684935
AVA,12,1985.9919452054796,221.62257534246578,1764.3693698630138
AVA,13,2092.6380000000004,223.9587397260274,1868.6792602739724
AVA,14,2227.2036986301373,230.92731506849316,1996.2763835616438
AVA,15,2378.0643287671232,256.68194520547945,2121.382383561644
AVA,16,2473.6736986301366,253.27712328767123,2220.396575342466
AVA,17,2514.1423561643833,242.52265753424655,2271.619698630137
AVA,18,2528.686712328767,229.995698630137,2298.6910136986303
AVA,19,2543.8556712328764,227.1371780821918,2316.718493150685
AVA,20,2557.027287671233,231.04695890410963,2325.980328767123
AVA,21,2558.2144657534245,230.6126301369863,2327.601835616438
AVA,22,2566.8033424657533,242.2218082191781,2324.5815342465753
AVA,23,2580.7906849315063,261.44983561643835,2319.340849315068
AZPS,0,7788.58509589041,1979.6429863013698,5808.942109589041
AZPS,1,8054.487205479452,2124.0288219178083,5930.458383561644
AZPS,2,7901.190986301371,1987.247287671233,5913.943698630137
AZPS,3,7655.638794520547,1886.5890410958905,5769.049753424658
AZPS,4,7413.412657534247,1821.2202191780823,5592.1924383561645
AZPS,5,6983.810547945206,1731.9574794520547,5251.853068493151
AZPS,6,6540.082465753425,1642.4630136986302,4897.619452054795
AZPS,7,6083.431095890412,1514.7267397260275,4568.704356164383
AZPS,8,5717.01405479452,1447.1953972602741,4269.818657534247
AZPS,9,5451.366931506848,1402.716712328767,4048.6502191780824
AZPS,10,5306.256082191781,1362.2783013698631,3943.9777808219173
AZPS,11,5259.793178082192,1339.8131780821918,3919.98
AZPS,12,5281.0314520547945,1341.123287671233,3939.9081643835616
AZPS,13,5433.141452054794,1419.8152328767126,4013.3262191780823
AZPS,14,5720.630630136986,1525.0021369863014,4195.628493150685
AZPS,15,5997.664027397261,1585.7299452054797,4411.93408219178
AZPS,16,5972.512410958905,1444.6415616438353,4527.870849315068
AZPS,17,5978.520109589041,1346.008821917808,4632.511287671233
AZPS,18,6061.897616438356,1295.914794520548,4765.982821917808
AZPS,19,6244.754,1318.2947945205478,4926.459205479452
AZPS,20,6470.319095890411,1364.3847123287671,5105.934383561644
AZPS,21,6731.338273972603,1422.0566027397258,5309.281671232877
AZPS,22,7041.672602739724,1526.5327671232876,5515.139835616438
AZPS,23,7387.402493150686,1719.20397260274,5668.198520547945
BANC,0,4204.641452054794,740.0190136986301,3464.6224383561644
BANC,1,4372.916356164384,817.3361369863012,3555.5802191780817
BANC,2,4384.958136986302,812.9781643835618,3571.9799726027404
BANC,3,4331.916219178082,779.3294246575342,3552.5867945205478
BANC,4,4218.355616438356,761.2632876712328,3457.092328767124
BANC,5,4010.823643835616,742.9549863013697,3267.8686575342467
BANC,6,3728.5640273972604,720.5267397260275,3008.0372876712327
BANC,7,3438.770328767123,668.8206575342465,2769.949671232877
BANC,8,3189.48301369863,632.8747945205479,2556.608219178082
BANC,9,2991.310602739726,612.8463561643837,2378.4642465753423
BANC,10,2874.1325479452053,597.4736438356165,2276.658904109589
BANC,11,2838.6735068493153,584.0161369863014,2254.657369863014
BANC,12,2858.939369863014,574.6649863013699,2284.2743835616434
BANC,13,2923.177780821918,582.9451232876712,2340.2326575342468
BANC,14,3048.4256164383564,598.5353150684932,2449.8903013698628
BANC,15,3236.994273972603,662.9454520547945,2574.0488219178083
BANC,16,3345.0919178082186,643.6023287671233,2701.4895890410958
BANC,17,3411.111698630137,612.4956712328767,2798.6160273972605
BANC,18,3480.6322465753424,580.6141917808219,2900.01805479452
BANC,19,3582.121178082192,573.2741369863014,3008.8470410958903
BANC,20,3703.472246575343,589.8398630136986,3113.6323835616436
BANC,21,3805.4282465753427,586.5545205479452,3218.873726027397
BANC,22,3933.793616438356,617.2528493150685,3316.5407671232874
BANC,23,4065.4366027397264,670.5020821917808,3394.934520547945
BPAT,0,11349.863534246577,1286.5134246575344,10063.35010958904
BPAT,1,11734.4781369863,1419.7019178082192,10314.776219178082
BPAT,2,11922.374630136987,1426.8412602739725,10495.533369863013
BPAT,3,11981.084383561643,1373.2593150684932,10607.82506849315
BPAT,4,11839.371589041095,1343.2302739726028,10496.141315068493
BPAT,5,11422.886493150685,1314.0382465753426,10108.848246575342
BPAT,6,10869.47490410959,1268.138602739726,9601.336301369864
BPAT,7,10249.117616438356,1176.860684931507,9072.25693150685
BPAT,8,9681.164547945204,1108.754109589041,8572.410438356163
BPAT,9,9307.7218630137,1069.6111506849313,8238.110712328767
BPAT,10,9115.832904109588,1038.1589315068493,8077.67397260274
BPAT,11,9100.711095890412,1008.8016438356163,8091.909452054795
BPAT,12,9292.142958904109,989.6163287671232,8302.526630136985
BPAT,13,9701.71624657534,998.0712602739726,8703.64498630137
BPAT,14,10246.15391780822,1028.8357534246575,9217.318164383561
BPAT,15,10844.8018630137,1139.3089589041097,9705.49290410959
BPAT,16,11170.705178082193,1128.0141917808219,10042.69098630137
BPAT,17,11250.393945205478,1081.90597260274,10168.487972602741
BPAT,18,11192.282520547946,1030.9874520547944,10161.295068493151
BPAT,19,11132.408136986302,1012.1805753424657,10120.227561643836
BPAT,20,11100.061479452053,1032.5989589041096,10067.462520547944
BPAT,21,11033.038082191782,1031.0392602739726,10001.998821917809
BPAT,22,11007.47901369863,1081.7106301369863,9925.768383561644
BPAT,23,11007.801123287672,1170.2359452054795,9837.565178082192
CHPD,0,424.3547123287671,88.84512328767124,335.50958904109586
CHPD,1,431.29120547945206,92.00495890410959,339.2862465753425
CHPD,2,429.57539726027403,91.35287671232878,338.22252054794524
CHPD,3,422.2063561643836,89.69838356164385,332.50797260273976
CHPD,4,411.71799999999996,88.84830136986302,322.869698630137
CHPD,5,400.59369863013694,88.10917808219178,312.48452054794524
CHPD,6,389.46673972602736,87.50397260273972,301.9627671232877
CHPD,7,377.0315616438357,85.60950684931507,291.42205479452053
CHPD,8,366.5829589041096,84.32295890410958,282.26
CHPD,9,359.0895890410959,83.65786301369863,275.43172602739725
CHPD,10,357.8297808219179,83.13021917808219,274.6995616438356
CHPD,11,363.53975342465753,82.68599999999999,280.8537534246575
CHPD,12,373.3270410958904,82.33098630136986,290.9960547945206
CHPD,13,387.4437260273973,82.70553424657535,304.7381917808219
CHPD,14,404.7239452054794,82.9471506849315,321.7767945205479
CHPD,15,423.2670136986302,85.27575342465752,337.9912602739726
CHPD,16,431.47358904109586,84.26243835616438,347.2111506849315
CHPD,17,428.4816164383562,83.18805479452054,345.2935616438356
CHPD,18,421.3320273972603,82.12545205479451,339.2065753424657
CHPD,19,416.43265753424663,82.10304109589042,334.32961643835614
CHPD,20,413.85263013698636,82.8093698630137,331.04326027397263
CHPD,21,412.51356164383566,82.7172602739726,329.796301369863
CHPD,22,412.8719726027397,83.6988493150685,329.1731232876712
CHPD,23,414.5797534246575,85.89153424657535,328.6882191780822
CISO,0,53693.26424657533,9450.890849315068,44242.37339726028
CISO,1,55766.49191780822,10529.364438356164,45237.12747945206
CISO,2,56221.619671232875,10445.992739726027,45775.62693150684
CISO,3,55883.97668493151,9971.449534246576,45912.52715068493
CISO,4,55284.972493150686,9717.81994520548,45567.1525479452
CISO,5,53258.35687671232,9463.246164383561,43795.110712328766
CISO,6,50276.00016438356,9162.665616438355,41113.334547945204
CISO,7,46925.9705479452,8444.314,38481.656547945204
CISO,8,43947.30457534246,7951.6042465753435,35995.70032876712
CISO,9,41552.08446575342,7678.247424657536,33873.83704109589
CISO,10,40012.52391780822,7468.737205479452,32543.78671232876
CISO,11,39316.51619178082,7287.06890410959,32029.44728767123
CISO,12,39362.9844109589,7160.570383561644,32202.41402739726
CISO,13,39915.89460273973,7280.075315068494,32635.81928767123
CISO,14,41346.08684931506,7482.38,33863.706849315065
CISO,15,43893.186383561646,8365.939616438356,35527.24676712329
CISO,16,45264.24712328767,8078.846630136985,37185.400493150686
CISO,17,45677.749863013705,7644.6556164383555,38033.09424657535
CISO,18,45882.028410958905,7207.624246575343,38674.40416438356
CISO,19,46462.69095890411,7110.246931506849,39352.44402739726
CISO,20,47442.94301369863,7348.55693150685,40094.38608219178
CISO,21,48212.58989041096,7300.734602739726,40911.855287671235
CISO,22,49399.26482191781,7724.444684931507,41674.82013698631
CISO,23,50730.12778082191,8472.225424657534,42257.902356164384
DOPD,0,331.03380821917807,30.878876712328765,300.15493150684927
DOPD,1,339.2563561643836,34.74038356164384,304.51597260273974
DOPD,2,341.1790136986301,34.18843835616438,306.9905753424658
DOPD,3,338.65147945205484,32.26049315068493,306.3909863013698
DOPD,4,333.18676712328767,31.258520547945206,301.9282465753425
DOPD,5,323.1806301369863,30.361369863013703,292.81926027397253
DOPD,6,310.9267123287671,29.462547945205483,281.4641643835617
DOPD,7,297.68545205479455,27.04882191780822,270.63663013698635
DOPD,8,286.2601917808219,25.379287671232873,260.88090410958904
DOPD,9,277.1564109589041,24.49024657534246,252.66616438356164
DOPD,10,272.4409863013699,23.791205479452056,248.6497808219178
DOPD,11,272.44112328767125,23.188684931506852,249.25243835616433
DOPD,12,275.0913698630137,22.725835616438356,252.36553424657538
DOPD,13,283.0643287671233,23.1511506849315,259.9131780821918
DOPD,14,296.3658356164383,23.62882191780822,272.7370136986301
DOPD,15,312.6123287671233,26.6313698630137,285.98095890410957
DOPD,16,321.3968219178082,25.568575342465756,295.82824657534246
DOPD,17,323.22257534246575,24.204493150684936,299.0180821917808
DOPD,18,319.6265205479452,22.812986301369868,296.81353424657533
DOPD,19,316.7608493150685,22.672630136986303,294.08821917808217
DOPD,20,315.0498356164384,23.467260273972602,291.58257534246576
DOPD,21,312.67712328767124,23.36082191780822,289.316301369863
DOPD,22,312.73808219178085,24.664849315068487,288.0732328767124
DOPD,23,314.95035616438355,27.3246301369863,287.62572602739726
EPE,0,1772.206904109589,161.1828219178082,1611.024082191781
EPE,1,1758.2357260273973,162.0898082191781,1596.145917808219
EPE,2,1737.7784657534246,155.69164383561642,1582.0868219178085
EPE,3,1721.3677808219177,152.2077808219178,1569.16
EPE,4,1647.4809589041097,148.67854794520548,1498.8024109589041
EPE,5,1532.7013698630137,142.86063013698632,1389.8407397260273
EPE,6,1420.2107397260274,131.6640821917808,1288.5466575342466
EPE,7,1319.6907397260275,123.67202739726028,1196.018712328767
EPE,8,1237.8628493150684,119.07312328767124,1118.7897260273974
EPE,9,1191.8394520547945,115.4412876712329,1076.3981643835616
EPE,10,1172.4182465753424,112.15443835616438,1060.2638082191781
EPE,11,1175.7360273972604,109.99495890410958,1065.7410684931506
EPE,12,1191.733287671233,111.22783561643837,1080.5054520547944
EPE,13,1236.017397260274,115.73128767123289,1120.2861095890412
EPE,14,1323.9534794520548,129.75843835616436,1194.1950410958905
EPE,15,1410.2111780821917,127.97032876712328,1282.2408493150685
EPE,16,1480.5988767123288,121.9278082191781,1358.6710684931509
EPE,17,1548.664575342466,115.12468493150683,1433.5398904109588
EPE,18,1616.4175616438354,112.75019178082192,1503.6673698630136
EPE,19,1678.816219178082,114.82002739726026,1563.9961917808218
EPE,20,1728.5851506849317,114.2664109589041,1614.3187397260276
EPE,21,1775.933698630137,121.19767123287671,1654.73602739726
EPE,22,1815.6881369863015,131.94449315068493,1683.7436438356162
EPE,23,1840.510876712329,145.59197260273976,1694.9189041095888
GCPD,0,983.979589041096,37.480082191780824,946.4995068493153
GCPD,1,987.8882465753424,41.294438356164385,946.5938082191781
GCPD,2,985.6693698630137,40.41778082191781,945.2515890410958
GCPD,3,979.2515616438354,38.47575342465753,940.7758082191782
GCPD,4,966.6926849315067,37.46405479452054,929.2286301369863
GCPD,5,950.9899726027396,36.574520547945205,914.4154520547945
GCPD,6,936.4165205479453,35.84482191780822,900.5716986301371
GCPD,7,921.3710684931506,33.52271232876713,887.8483561643835
GCPD,8,908.147205479452,31.991178082191777,876.1560273972603
GCPD,9,898.4959178082192,31.185972602739728,867.3099452054795
GCPD,10,896.1507397260275,30.556931506849317,865.5938082191781
GCPD,11,899.5852876712329,30.040520547945206,869.5447671232876
GCPD,12,905.4184657534246,29.637643835616434,875.7808219178082
GCPD,13,916.091095890411,30.113890410958902,885.9772054794519
GCPD,14,932.1667123287671,30.424328767123285,901.7423835616438
GCPD,15,951.5458904109589,33.212657534246574,918.3332328767124
GCPD,16,962.3933150684932,31.85323287671233,930.5400821917808
GCPD,17,966.8512328767124,30.49342465753424,936.357808219178
GCPD,18,968.8255890410958,29.20005479452055,939.6255342465754
GCPD,19,971.5388219178081,29.106931506849318,942.4318904109589
GCPD,20,973.9770684931507,30.044410958904106,943.9326575342467
GCPD,21,972.8270410958904,29.906712328767124,942.9203287671232
GCPD,22,969.8882465753424,31.155698630136985,938.7325479452055
GCPD,23,965.2082465753425,33.84178082191781,931.3664657534246
IID,0,1946.6666301369864,1126.586,820.0806301369863
IID,1,2059.59298630137,1242.5052328767122,817.0877534246576
IID,2,2030.6693424657533,1232.6848219178082,797.9845205479452
IID,3,1949.23501369863,1180.6947671232876,768.5402465753425
IID,4,1891.47301369863,1152.6644657534246,738.8085479452054
IID,5,1812.9392876712327,1126.924,686.0152876712328
IID,6,1722.2670410958906,1093.5276164383563,628.7394246575343
IID,7,1589.8921643835613,1015.9634794520546,573.9286849315068
IID,8,1487.8392602739725,962.9486027397262,524.8906575342465
IID,9,1420.3615890410956,933.2621643835616,487.09942465753426
IID,10,1372.337616438356,909.910602739726,462.42701369863016
IID,11,1340.3867397260276,889.8872328767122,450.4995068493151
IID,12,1324.0596712328768,876.2228767123287,447.8367945205479
IID,13,1338.1631232876712,887.9356164383562,450.2275068493151
IID,14,1381.7612602739725,910.2754794520548,471.4857808219178
IID,15,1511.403616438356,1004.2479452054795,507.1556712328767
IID,16,1518.6898904109592,978.2172876712327,540.472602739726
IID,17,1514.1262191780825,933.9240273972604,580.202191780822
IID,18,1515.1817534246577,889.5823835616441,625.5993698630137
IID,19,1548.8318356164384,877.0200273972604,671.811808219178
IID,20,1614.666712328767,898.8586301369862,715.8080821917808
IID,21,1649.0676712328766,893.3579726027398,755.709698630137
IID,22,1725.0193150684934,939.2383287671234,785.7809863013698
IID,23,1821.3221917808219,1020.9612328767123,800.3609589041096
IPCO,0,3787.923945205479,444.5068493150685,3343.417095890411
IPCO,1,3859.223698630137,446.0129589041097,3413.210739726027
IPCO,2,3885.4663561643833,426.4067123287671,3459.0596438356165
IPCO,3,3866.5525479452053,417.10608219178073,3449.4464657534245
IPCO,4,3742.806356164383,407.3429863013699,3335.463369863014
IPCO,5,3546.427150684932,392.49778082191784,3153.9293698630136
IPCO,6,3343.6852876712323,362.25841095890405,2981.426876712329
IPCO,7,3165.4869315068495,340.6401917808219,2824.8467397260274
IPCO,8,3026.5348493150686,328.3161917808219,2698.2186575342466
IPCO,9,2934.3504657534245,318.5877808219178,2615.7626849315066
IPCO,10,2922.94301369863,309.9292328767124,2613.013780821918
IPCO,11,2954.779424657535,303.7880273972603,2650.9913972602744
IPCO,12,3012.550794520548,307.1309315068493,2705.419863013699
IPCO,13,3114.1498630136994,317.2326301369863,2796.917232876712
IPCO,14,3273.0483835616437,355.87723287671236,2917.1711506849315
IPCO,15,3365.335780821918,351.53071232876715,3013.805068493151
IPCO,16,3413.2507397260274,335.21339726027395,3078.037342465753
IPCO,17,3407.5962465753423,316.1115616438356,3091.484684931507
IPCO,18,3413.9299178082188,311.3475890410959,3102.582328767123
IPCO,19,3436.767397260274,317.1668493150685,3119.6005479452056
IPCO,20,3455.568410958904,316.7242465753425,3138.8441643835613
IPCO,21,3489.086684931507,334.6438630136986,3154.442821917808
IPCO,22,3532.900876712328,363.9972054794521,3168.903671232877
IPCO,23,3585.776739726027,402.13235616438357,3183.644383561644
LDWP,0,9693.866684931507,3975.008219178082,5718.858465753424
LDWP,1,10197.25695890411,4449.715150684932,5747.541808219177
LDWP,2,10071.76301369863,4360.066712328768,5711.696301369863
LDWP,3,9794.211260273974,4136.019424657534,5658.191835616439
LDWP,4,9569.950767123288,4016.9784383561646,5552.972328767123
LDWP,5,9209.363835616437,3905.675671232877,5303.688164383562
LDWP,6,8764.20397260274,3803.830767123288,4960.373205479452
LDWP,7,8122.147780821919,3503.9876438356164,4618.160136986301
LDWP,8,7597.818273972603,3307.3021095890413,4290.516164383562
LDWP,9,7213.774410958903,3201.4441095890406,4012.3303013698633
LDWP,10,6963.842821917808,3120.7907671232874,3843.0520547945207
LDWP,11,6842.4407671232875,3054.592164383562,3787.848602739726
LDWP,12,6815.100465753424,3006.453835616438,3808.6466301369865
LDWP,13,6938.050301369863,3068.1829315068494,3869.867369863014
LDWP,14,7147.929315068493,3121.555671232876,4026.3736438356163
LDWP,15,7742.013397260274,3477.6538356164383,4264.359561643835
LDWP,16,7845.318958904109,3307.0667671232873,4538.252191780822
LDWP,17,7876.025205479453,3117.3766575342465,4758.648547945205
LDWP,18,7902.771068493151,2945.3689863013697,4957.40208219178
LDWP,19,8065.682876712329,2921.0890410958905,5144.593835616439
LDWP,20,8358.10597260274,3045.705616438357,5312.400356164385
LDWP,21,8494.7161369863,3020.9529863013695,5473.763150684932
LDWP,22,8803.583753424658,3189.823890410958,5613.759863013699
LDWP,23,9233.23698630137,3527.0799452054794,5706.15704109589
NEVP,0,8866.160794520547,1063.8739178082192,7802.286876712329
NEVP,1,9090.867671232878,1188.0614520547942,7902.806219178082
NEVP,2,9100.188328767124,1172.076493150685,7928.111835616439
NEVP,3,8959.276246575342,1113.4819178082194,7845.794328767124
NEVP,4,8756.780657534246,1082.6641369863014,7674.116520547945
NEVP,5,8376.584684931508,1053.91498630137,7322.669698630137
NEVP,6,7924.929616438356,1021.9589863013699,6902.970630136987
NEVP,7,7449.671808219178,941.4212328767123,6508.250575342466
NEVP,8,7021.1834794520555,886.6512054794521,6134.532273972603
NEVP,9,6665.277506849316,856.5235616438357,5808.753945205479
NEVP,10,6431.3741369863,832.8494794520548,5598.524657534246
NEVP,11,6305.000356164383,812.5778356164384,5492.422520547944
NEVP,12,6252.14895890411,798.1053698630136,5454.043589041095
NEVP,13,6269.057315068493,811.3866301369862,5457.670684931507
NEVP,14,6411.9979726027395,831.027506849315,5580.970465753425
NEVP,15,6763.8043561643835,929.4601643835615,5834.344191780821
NEVP,16,7025.168602739726,896.8826849315068,6128.285917808219
NEVP,17,7267.023780821917,851.3266849315069,6415.697095890412
NEVP,18,7500.359342465754,804.3597808219179,6695.999561643838
NEVP,19,7762.080630136986,794.7243287671233,6967.356301369862
NEVP,20,8030.225123287671,820.3675342465754,7209.8575890410975
NEVP,21,8248.27298630137,815.7026849315068,7432.570301369863
NEVP,22,8483.215013698631,862.1661643835615,7621.048849315069
NEVP,23,8700.54605479452,949.1279452054794,7751.418109589042
NWMT,0,2090.575205479452,353.54975342465747,1737.0254520547946
NWMT,1,2107.2849589041098,359.2880821917808,1747.9968767123285
NWMT,2,2105.6408493150684,345.791095890411,1759.8497534246576
NWMT,3,2086.846958904109,339.14487671232877,1747.7020821917808
NWMT,4,2033.8355342465752,331.74353424657534,1702.092
NWMT,5,1939.3878904109588,318.70852054794517,1620.6793698630136
NWMT,6,1836.2719452054794,295.72838356164385,1540.5435616438356
NWMT,7,1746.7650684931507,278.2108767123288,1468.554191780822
NWMT,8,1684.6448219178083,268.1339452054795,1416.5108767123286
NWMT,9,1651.7621095890408,260.22405479452055,1391.5380547945206
NWMT,10,1638.2197808219178,252.7930410958904,1385.4267397260273
NWMT,11,1653.9099178082192,247.6628219178082,1406.247095890411
NWMT,12,1695.6715342465752,249.41090410958904,1446.260630136986
NWMT,13,1770.9454520547945,259.21608219178086,1511.7293698630135
NWMT,14,1873.3171232876712,289.99701369863016,1583.320109589041
NWMT,15,1937.0097260273974,291.07282191780826,1645.936904109589
NWMT,16,1965.5028493150685,279.0035342465754,1686.499315068493
NWMT,17,1967.1661643835614,263.7895342465754,1703.3766301369863
NWMT,18,1973.8976164383562,259.5247671232877,1714.3728493150684
NWMT,19,1983.81402739726,261.99,1721.8240273972604
NWMT,20,1988.3113972602737,262.0053424657534,1726.3060547945208
NWMT,21,2003.1803561643835,275.9552054794521,1727.2251506849314
NWMT,22,2020.734684931507,296.55479452054794,1724.1798904109587
